State;Year;Mo;Day;Victim;County;Latitude;Longitude;Race;Sex;Mob;Offense;Note;2nd Name;3rd Name;;Comments;;;;;;;;;;;;;;;;;;;Source
LA;1922;3;11;Brown Culpepper;Franklin ;32,1333;-91,6738;Wht;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
MS;1883;4;16;Tom Bailey;Franklin ;31,4772;-90,8979;Blk;Male;;Rape & murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1883;5;1;Amos Bailey;Franklin ;31,4772;-90,8979;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1884;9;20;Monroe Williams;Franklin ;31,4772;-90,8979;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1884;9;20;Thomas Johnson;Franklin ;31,4772;-90,8979;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1884;9;20;Richard Taylor;Franklin ;31,4772;-90,8979;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1884;9;20;Andrew Cassels;Franklin ;31,4772;-90,8979;Blk;Male;;Robbery & arson;;Andrew Casoils;;;;;;;;;;;;;;;;;;;;;;
MS;1884;9;30;Wm. Smith;Franklin ;31,4772;-90,8979;Blk;Male;Blk;Rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1886;11;25;Unnamed Negro;Franklin ;31,4772;-90,8979;Blk;Unk;;Arson & Theft;;;;;;;;;;;;;;;;;;;;;;;;
MS;1886;11;25;Unnamed Negro;Franklin ;31,4772;-90,8979;Blk;Unk;;Arson & Theft;;;;;;;;;;;;;;;;;;;;;;;;
MS;1886;11;25;Unnamed Negro;Franklin ;31,4772;-90,8979;Blk;Unk;;Arson & Theft;;;;;;;;;;;;;;;;;;;;;;;;
MS;1891;2;13;Wm. Brown;Franklin ;31,4772;-90,8979;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1897;10;16;Wm. Williams;Franklin ;31,4772;-90,8979;Blk;Male;;Assaulted woman (rape)  ;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
NC;1919;8;20;Walter Elliott;Franklin ;36,0828;-78,2857;Blk;Male;;Attacked woman (rape);;Walter Tyler;;;;;;;;;;;;;;;;;;;;;;
NC;1919;12;27;Powell Green;Franklin ;36,0828;-78,2857;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1883;6;10;Henry Colbert;Fulton;36,554;-89,1874;Blk;Male;;Attempted rape;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
KY;1888;3;15;Eli Nary;Fulton;36,554;-89,1874;Blk;Male;;Barn-burning ;;;;;;;;;;;;;;;;;;;;;;;;
KY;1895;9;2;Wm. Butcher;Fulton;36,554;-89,1874;Blk;Male;;Assault;;;;;;;;;;;;;;;;;;;;;;;;
KY;1899;6;27;Henry Stewart;Fulton;36,554;-89,1874;Blk;Male;Blk;Robbery & assault;;Henry Stevens;;;;;;;;;;;;;;;;;;;;;;
KY;1899;8;19;John Bolin;Fulton;36,554;-89,1874;Blk;Male;;Murder & robbery;;Squab Bolin;;;;;;;;;;;;;;;;;;;;;;
KY;1902;2;14;Bill Dooley;Fulton;36,554;-89,1874;Blk;Male;;Altercation;;Bell Duly;Bell Dooley;;;;;;;;;;;;;;;;;;;;;
KY;1904;8;30;Joseph Bumpass;Fulton;36,554;-89,1874;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1908;10;3;Mrs. D. Walker;Fulton;36,554;-89,1874;Blk;Fe;;Race prejudice;Uncertain;Mrs. W. Davis;Mrs.Wallace;;;;;;;;;;;;;;;;;;;;;
KY;1908;10;3;Daughter of Walker;Fulton;36,554;-89,1874;Blk;Fe;;Race prejudice;;Daughter of Davis;Child of Wallace;;;;;;;;;;;;;;;;;;;;;
KY;1908;10;3;David Walker;Fulton;36,554;-89,1874;Blk;Male;;Cursed white woman;;Wallace Davis;David Wallace;;;;;;;;;;;;;;;;;;;;;
KY;1908;10;3;Son of Walker;Fulton;36,554;-89,1874;Blk;Male;;Race prejudice;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
KY;1908;10;3;Baby of Walker;Fulton;36,554;-89,1874;Blk;Unk;;Race prejudice;;Child of Davis;Child of Wallace;;;;;;;;;;;;;;;;;;;;;
KY;1908;10;3;Child of Walker;Fulton;36,554;-89,1874;Blk;Unk;;Race prejudice;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
KY;1908;10;3;Child of Walker;Fulton;36,554;-89,1874;Blk;Unk;;Race prejudice;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
KY;1908;10;3;Child of Walker;Fulton;36,554;-89,1874;Blk;Unk;;Threats;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
KY;1917;5;20;Lawrence Dempsey;Fulton;36,554;-89,1874;Blk;Male;;Assault;;;;;;;;;;;;;;;;;;;;;;;;
KY;1918;12;16;Charles Lewis;Fulton;36,554;-89,1874;Blk;Male;;Robbery;;;;;;;;;;;;;;;;;;;;;;;;
GA;1889;9;4;Warren Powell;Fulton ;33,7903;-84,467;Blk;Male;;Attempted rape;;Warren Powers;;;;;;;;;;;;;;;;;;;;;;
GA;1906;7;31;Floyd Carmichael;Fulton ;33,7903;-84,467;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
FL;1886;10;3;— Buckly;Gadsden ;30,5795;-84,6136;Unk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
FL;1886;10;3;F. L. Harris;Gadsden ;30,5795;-84,6136;Unk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
FL;1890;12;10;Daniel Williams;Gadsden ;30,5795;-84,6136;Blk;Male;Blk;Arson;;;;;;;;;;;;;;;;;;;;;;;;
FL;1893;1;26;Patrick Wells;Gadsden ;30,5795;-84,6136;Blk;Male;;Incendiarism;;Patrick Wills;;;;;;;;;;;;;;;;;;;;;;
FL;1929;11;9;Will Larkins;Gadsden ;30,5795;-84,6136;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
AR;1910;12;26;Oscar Chitwood;Garland;34,5767;-93,1504;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1913;6;19;Will Norman;Garland;34,5767;-93,1504;Blk;Male;;Murder & attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
AR;1916;1;15;Will Warren;Garland;34,5767;-93,1504;Blk;Male;;Slapped white boys;;;;;;;;;;;;;;;;;;;;;;;;
AR;1922;8;1;Bunk Harris;Garland;34,5767;-93,1504;Blk;Male;;Burglary & assault;;Gilbert Harris;;;;;;;;;;;;;;;;;;;;;;
NC;1884;4;1;Erwin McCullough;Gaston ;35,2944;-81,1803;Blk;Male;;Murder;;Edward McCulloch;;;;;;;;;;;;;;;;;;;;;;
NC;1889;9;6;John Sigmund;Gaston ;35,2944;-81,1803;Blk;Male;;Attempted rape;;John Sigmond   ;;;;;;;;;;;;;;;;;;;;;;
NC;1929;9;14;Ella May Wiggins;Gaston ;35,2944;-81,1803;Wht;Fe;;Strike activity;;;;;;;;;;;;;;;;;;;;;;;;
AL;1900;5;5;Unnamed Negro;Geneva ;31,095;-85,8391;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
AL;1907;3;25;Unnamed Negro;Geneva ;31,095;-85,8391;Blk;Male;;Attempted rape;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AL;1920;9;13;Alto Windham;Geneva ;31,095;-85,8391;Wht;Male;;Insulted white woman;;;;;;;;;;;;;;;;;;;;;;;;
MS;1906;10;5;Unnamed Negro;George ;30,8626;-88,644;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
TN;1890;8;16;Henderson Fox;Gibson;35,9966;-88,9326;Blk;Male;;Rape;;Fox Henderson;;;;;;;;;;;;;;;;;;;;;;
TN;1890;8;16;Thomas Woodward;Gibson;35,9966;-88,9326;Blk;Male;;Assault & robbery;;;;;;;;;;;;;;;;;;;;;;;;
TN;1895;8;10;Unnamed Negro;Gibson;35,9966;-88,9326;Blk;Male;;Arson;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
TN;1901;10;7;Matthew Wilson;Gibson;35,9966;-88,9326;Wht;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
TN;1919;10;27;Henry Booth;Gibson;35,9966;-88,9326;Blk;Male;;Cursed white woman;;;;;;;;;;;;;;;;;;;;;;;;
TN;1882;10;3;Henry Holloway;Giles;35,2022;-87,0348;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
TN;1883;6;20;Wesley Warren;Giles;35,2022;-87,0348;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1883;6;22;Harry Reed;Giles;35,2022;-87,0348;Blk;Male;;Murder;;Harry Reid;;;;;;;;;;;;;;;;;;;;;;
TN;1883;6;22;Kyle Walker;Giles;35,2022;-87,0348;Blk;Male;;Murder;;Ky Walker;;;;;;;;;;;;;;;;;;;;;;
TN;1908;5;8;Elmo Howard;Giles;35,2022;-87,0348;Blk;Male;;Attempted rape;;Elmo [G][H]arvard;;;;;;;;;;;;;;;;;;;;;;
GA;1894;4;20;Henry Worley;Gilmer ;34,6912;-84,4556;Wht;Male;;Testifying;;;;;;;;;;;;;;;;;;;;;;;;
GA;1897;11;14;Joshua Ruff;Glascock ;33,2293;-82,6107;Unk;Male;Blk;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1891;2;21;Wesley Lewis;Glynn ;31,2309;-81,5407;Blk;Male;;Murder;;Wesley King;;;;;;;;;;;;;;;;;;;;;;
GA;1891;2;21;Henry Jackson;Glynn ;31,2309;-81,5407;Blk;Male;;Murder;; ;;;;;;;;;;;;;;;;;;;;;;
GA;1894;4;22;Robert Evarts;Glynn ;31,2309;-81,5407;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1894;4;.;Alfred Bran;Gordon ;34,5032;-84,8759;Blk;Male;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1910;7;30;Unnamed Negro;Grady ;30,8747;-84,2344;Blk;Male;;Entered girl's room;;;;;;;;;;;;;;;;;;;;;;;;
TN;1889;4;5;John Wolfenbarger;Grainger;36,2763;-83,5096;Wht;Male;;Murder;;John Wolfenberger;;;;;;;;;;;;;;;;;;;;;;
AR;1883;8;4;— Barker;Grant;34,29;-92,4236;Wht;Male;;Murder;;—Baker;;;;;;;;;;;;;;;;;;;;;;
AR;1903;10;5;Edward  McCollum;Grant;34,29;-92,4236;Blk;Male;;Murderous assault;;Edw. McCallum;;;;;;;;;;;;;;;;;;;;;;
KY;1893;5;3;James Collins;Grant;38,6488;-84,6246;Wht;Male;;Theft;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;4;6;Unnamed Negro;Grant ;31,5997;-92,5594;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;4;6;Unnamed Negro;Grant ;31,5997;-92,5594;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;4;6;Unnamed Negro;Grant ;31,5997;-92,5594;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;4;6;Unnamed Negro;Grant ;31,5997;-92,5594;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1899;8;2;Man Singleton;Grant ;31,5997;-92,5594;Blk;Male;;Attempted rape;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
NC;1888;9;2;Alonzo Smith;Granville ;36,304;-78,6527;Blk;Male;Blk;Arson & burglary;;;;;;;;;;;;;;;;;;;;;;;;
NC;1888;9;2;John Tanner;Granville ;36,304;-78,6527;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
NC;1888;9;2;Henry Tanner;Granville ;36,304;-78,6527;Blk;Male;Blk;Murder  ;;;;;;;;;;;;;;;;;;;;;;;;
NC;1892;11;15;Carter Burnett;Granville ;36,304;-78,6527;Blk;Male;;Assaulted girl (rape);;Wm. Burnett;;;;;;;;;;;;;;;;;;;;;;
KY;1896;12;21;James Stone;Graves;36,7231;-88,6512;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
KY;1896;12;23;Will Suett;Graves;36,7231;-88,6512;Blk;Male;;Race prejudice;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
KY;1896;12;23;George Finley;Graves;36,7231;-88,6512;Blk;Male;;Race prejudice;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
KY;1898;2;23;Richard Allen;Graves;36,7231;-88,6512;Blk;Male;;Robbery;;;;;;;;;;;;;;;;;;;;;;;;
KY;1915;2;10;Thomas Tinker;Graves;36,7231;-88,6512;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1913;9;26;Joseph Richardson;Grayson;37,4608;-86,3439;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
KY;1889;12;9;Jack Turner;Green;37,2641;-85,5531;Blk;Male;;Murder;;John Turner;;;;;;;;;;;;;;;;;;;;;;
AL;1884;7;16;Joe Robertson;Greene ;32,8531;-87,9522;Blk;Male;Blk;Rape;;;;;;;;;;;;;;;;;;;;;;;;
AL;1896;5;8;Redden Williams;Greene ;32,8531;-87,9522;Wht;Male;;Incest;;Ed[d]en Williams;Radden H. Williams;;;;;;;;;;;;;;;;;;;;;
GA;1894;4;6;Daniel Ahern;Greene ;33,5788;-83,1667;Blk;Male;;Criminal assault (rape);;Will Deming;Wm. Denham;;;;;;;;;;;;;;;;;;;;;
GA;1920;9;25;Felix Cremer;Greene ;33,5788;-83,1667;Blk;Male;;Aided murderer;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1885;6;4;David T. Fairly;Greene ;31,2143;-88,6391;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1927;5;25;Bernice Raspberry;Greene ;31,2143;-88,6391;Blk;Male;;Improper with woman;;Ed Lively;;;;;;;;;;;;;;;;;;;;;;
NC;1916;4;5;Joseph Black;Greene ;35,485;-77,6758;Blk;Male;;Making threats;;;;;;;;;;;;;;;;;;;;;;;;
SC;1895;7;15;Ira Johnson;Greenville ;34,8941;-82,3706;Blk;Male;;Murder;;Ira Jackson;;;;;;;;;;;;;;;;;;;;;;
SC;1893;8;21;Jacob Davis;Greenwood ;34,1537;-82,1259;Blk;Male;;Rape;;Jake Davis;;;;;;;;;;;;;;;;;;;;;;
SC;1893;12;6;Will Lawton;Greenwood ;34,1537;-82,1259;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
SC;1898;11;13;Eliza Goode;Greenwood ;34,1537;-82,1259;Blk;Fe;;Unknown ;;;;;;;;;;;;;;;;;;;;;;;;
SC;1898;11;9;Columbus Jackson;Greenwood ;34,1537;-82,1259;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
SC;1898;11;9;Wade McKinney ;Greenwood ;34,1537;-82,1259;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
SC;1898;11;9;Drayton Watts;Greenwood ;34,1537;-82,1259;Blk;Male;;Murder;;Drayton Williams;;;;;;;;;;;;;;;;;;;;;;
SC;1898;11;9;Jesse Williams;Greenwood ;34,1537;-82,1259;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
SC;1898;11;10;Benjamin Collins;Greenwood ;34,1537;-82,1259;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
SC;1898;11;10;Essex Harrison;Greenwood ;34,1537;-82,1259;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
SC;1898;11;10;Jeff Darling;Greenwood ;34,1537;-82,1259;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
SC;1902;12;27;Mrs. O. Wideman;Greenwood ;34,1537;-82,1259;Blk;Fe;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
SC;1902;12;27;Oliver Wideman;Greenwood ;34,1537;-82,1259;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
SC;1906;8;16;Robert Davis;Greenwood ;34,1537;-82,1259;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1885;7;7;Felix Williams;Grenada ;33,77;-89,8021;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1885;7;7;Perry McChristian;Grenada ;33,77;-89,8021;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1885;7;8;Bartly James;Grenada ;33,77;-89,8021;Blk;Male;;Implicated in murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1889;7;15;Jim Tillman;Grenada ;33,77;-89,8021;Blk;Male;;Testifying;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1892;7;16;Manuel Monday;Grenada ;33,77;-89,8021;Blk;Male;Blk;Rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1893;2;14;Richard Turman;Grenada ;33,77;-89,8021;Blk;Male;;Rape;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1898;3;17;Alexander Anderson;Grenada ;33,77;-89,8021;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1923;12;26;Wm. Hardeman;Grenada ;33,77;-89,8021;Blk;Male;;Insulting remarks;;;;;;;;;;;;;;;;;;;;;;;;
NC;1887;8;25;Eugene Hairston;Guilford ;36,0795;-79,7889;Blk;Male;;Assaulted woman (rape);;Eugene Harriston;;;;;;;;;;;;;;;;;;;;;;
GA;1882;2;13;Unnamed Negro;Gwinnett ;33,9617;-84,0236;Blk;Male;;Theft;;;;;;;;;;;;;;;;;;;;;;;;
GA;1911;4;8;Charles Hale;Gwinnett ;33,9617;-84,0236;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1892;5;17;Jim Redmond;Habersham ;34,631;-83,5311;Blk;Male;;Murder;;James Raymond;;;;;;;;;;;;;;;;;;;;;;
GA;1892;5;17;Gus Roberson;Habersham ;34,631;-83,5311;Blk;Male;;Murder;;Gus Robinson;;;;;;;;;;;;;;;;;;;;;;
GA;1892;5;17;Bob Addison;Habersham ;34,631;-83,5311;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1911;9;24;Unnamed Negro;Habersham ;34,631;-83,5311;Blk;Male;;Assault;;;;;;;;;;;;;;;;;;;;;;;;
GA;1913;2;28;Unnamed Negro;Habersham ;34,631;-83,5311;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1913;2;28;Unnamed Negro;Habersham ;34,631;-83,5311;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1884;9;18;— Short;Hale ;;;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1899;7;15;Si Smith;Hall ;32,7627;-87,6291;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1885;9;7;Charles Williams;Hamilton;35,1808;-85,1648;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1893;2;14;Andy Blount;Hamilton;35,1808;-85,1648;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
TN;1897;2;25;Charles Brown;Hamilton;35,1808;-85,1648;Blk;Male;;Rape & murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1906;3;19;Edward Johnson;Hamilton;35,1808;-85,1648;Blk;Male;;Assault;;;;;;;;;;;;;;;;;;;;;;;;
FL;1899;8;9;Unnamed Negro;Hamilton ;30,4964;-82,9479;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
FL;1900;3;11;Unnamed Negro;Hamilton ;30,4964;-82,9479;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1903;10;28;Jennie McCall;Hamilton ;30,4964;-82,9479;Blk;Fe;;Mistaken identity;;;;;;;;;;;;;;;;;;;;;;;;
FL;1924;8;31;Warren Woods;Hamilton ;30,4964;-82,9479;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1929;5;.;Jim Mobley;Hamilton ;30,4964;-82,9479;Blk;Male;;In company of white woman;;;;;;;;;;;;;;;;;;;;;;;;
SC;1882;7;25;Martin Becket;Hampton ;32,7763;-81,1407;Unk;Male;;Assaulted girl (rape);;;;;;;;;;;;;;;;;;;;;;;;
SC;1886;3;8;Charles Brunson;Hampton ;32,7763;-81,1407;Blk;Male;;Assault;;;;;;;;;;;;;;;;;;;;;;;;
SC;1890;2;24;Robert Pope;Hampton ;32,7763;-81,1407;Wht;Male;;Being of bad character;;;;;;;;;;;;;;;;;;;;;;;;
SC;1890;2;24;Son of Robert Pope;Hampton ;32,7763;-81,1407;Wht;Male;;Being of bad character ;;;;;;;;;;;;;;;;;;;;;;;;
SC;1895;10;17;Wm. Blake, Sr.;Hampton ;32,7763;-81,1407;Blk;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
SC;1901;10;21;Unnamed Negro;Hampton ;32,7763;-81,1407;Blk;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
SC;1908;11;23;Jim Gilmore;Hampton ;32,7763;-81,1407;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
SC;1914;12;16;Allen Seymour;Hampton ;32,7763;-81,1407;Blk;Male;;Assaulted girl (rape);;;;;;;;;;;;;;;;;;;;;;;;
KY;1897;9;26;Raymond Bushrod;Hancock;37,8415;-86,7779;Blk;Male;;Rape;;Raymond Brushrod;;;;;;;;;;;;;;;;;;;;;;
GA;1885;11;25;Alexander Etheridge;Hancock ;33,2704;-83,0007;Blk;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
MS;1886;7;3;George C. Parker;Hancock ;30,416;-89,4885;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1902;10;23;Benjamin Brown;Haralson ;33,7942;-85,211;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
TN;1908;7;14;Hugh Jones;Hardeman;35,2068;-88,9931;Blk;Male;;Attempted rape;;Hugh James;;;;;;;;;;;;;;;;;;;;;;
KY;1884;5;9;Miles Petty;Hardin;37,6979;-85,9634;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1902;11;16;Harlan Buckles;Hardin;37,6979;-85,9634;Blk;Male;;Murder;;Harlan Buckless;;;;;;;;;;;;;;;;;;;;;;
TN;1890;11;14;Ned Stevens;Hardin;35,1987;-88,1845;Blk;Male;;Murder;;Edward Stevens;;;;;;;;;;;;;;;;;;;;;;
TN;1892;3;7;Unnamed Negro;Hardin;35,1987;-88,1845;Blk;Male;;Assault;;;;;;;;;;;;;;;;;;;;;;;;
KY;1894;3;2;Len Tye;Harlan;36,8569;-83,218;Blk;Male;;Kidnapping;;;;;;;;;;;;;;;;;;;;;;;;
GA;1897;7;19;W. L. Ryder;Harris ;32,736;-84,9089;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1902;7;26;Arthur McCauly;Harris ;32,736;-84,9089;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
GA;1912;1;22;Belle Hathaway;Harris ;32,736;-84,9089;Blk;Fe;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1912;1;22;Eugene Haming;Harris ;32,736;-84,9089;Blk;Male;;Murder;;Eugene Hemming;;;;;;;;;;;;;;;;;;;;;;
GA;1912;1;22;John Moore;Harris ;32,736;-84,9089;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1912;1;22;"""Dusty"" Crutchfield";Harris ;32,736;-84,9089;Blk;Male;;Murder;;John Crutchfield;;;;;;;;;;;;;;;;;;;;;;
KY;1890;3;19;Dan Gruell;Harrison;38,4418;-84,3314;Wht;Male;;Swindling;;Benjamin Grewell;;;;;;;;;;;;;;;;;;;;;;
KY;1894;1;7;Josh Mitchell;Harrison;38,4418;-84,3314;Blk;Male;;Theft;;;;;;;;;;;;;;;;;;;;;;;;
MS;1887;7;23;George Washington;Harrison ;30,5122;-89,1161;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1893;7;2;Unnamed Negro;Harrison ;30,5122;-89,1161;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1893;7;2;Unnamed Negro;Harrison ;30,5122;-89,1161;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1894;7;14;Unnamed Negro;Harrison ;30,5122;-89,1161;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1899;7;24;Henry Novels;Harrison ;30,5122;-89,1161;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1900;6;9;Henry Askew;Harrison ;30,5122;-89,1161;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1900;6;9;Ed Russ;Harrison ;30,5122;-89,1161;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1900;12;20;Henry Lewis;Harrison ;30,5122;-89,1161;Blk;Male;;Implicated in murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1901;6;18;Abe Barrett;Harrison ;30,5122;-89,1161;Blk;Male;;Assaulted girl;;;;;;;;;;;;;;;;;;;;;;;;
MS;1903;11;5;Samuel Adams;Harrison ;30,5122;-89,1161;Blk;Male;Blk;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1903;12;26;James Carr;Harrison ;30,5122;-89,1161;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1904;3;13;Unnamed Negro;Harrison ;30,5122;-89,1161;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1907;12;15;Patrick Husband;Harrison ;30,5122;-89,1161;Blk;Male;;Assaulted girls (rape);;Pat Jones;;;;;;;;;;;;;;;;;;;;;;
MS;1908;11;10;Henry Leidy;Harrison ;30,5122;-89,1161;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1922;3;21;Alexander Smith;Harrison ;30,5122;-89,1161;Blk;Male;;Operated bordello;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
TN;1904;4;28;Thomas Searcy;Haywood;35,5832;-89,2838;Blk;Male;;Attempted rape;;Thomas Seacey;;;;;;;;;;;;;;;;;;;;;;
NC;1900;3;5;George Ratliffe;Haywood ;35,556;-82,9822;Blk;Male;;Assaulted girl (rape);;;;;;;;;;;;;;;;;;;;;;;;
AR;1904;12;31;White Jetton;Hempstead;33,7354;-93,6684;Blk;Male;;Shot man;;White Jetten;;;;;;;;;;;;;;;;;;;;;;
AR;1909;1;18;John Dillard;Hempstead;33,7354;-93,6684;Blk;Male;;Attempted assault;;;;;;;;;;;;;;;;;;;;;;;;
AR;1911;10;17;Charles Lewis;Hempstead;33,7354;-93,6684;Blk;Male;;Threats to kill;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AR;1921;3;15;Brownie Tuggles;Hempstead;33,7354;-93,6684;Blk;Male;;Rape;;Brownie Tutt;;;;;;;;;;;;;;;;;;;;;;
AR;1922;7;28;John West;Hempstead;33,7354;-93,6684;Blk;Male;;Quarrel with white man;;;;;;;;;;;;;;;;;;;;;;;;
KY;1882;7;12;Wm. Ritter;Henderson;37,7958;-87,573;Blk;Male;Blk;Rape & murder;;;;;;;;;;;;;;;;;;;;;;;;
